COURSE,E10_GRADE_12,E10_GRADE_10,E10_GRADE_7,E10_GRADE_4,E10_GRADE_02,E10_GRADE_00,E10_GRADE_MINUS_3,E10_PASSED,E10_FAILED,E10_ABSENT
36611,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
36612,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
36615,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
36617,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
36625,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
36626,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
36633,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
36634,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
36636,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
36683,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
36685,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
36692,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
36825,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
36826,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
38001,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
38002,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
38101,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
38102,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
38103,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
38104,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
38105,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
38106,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
38107,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
38108,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
38109,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
38110,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
38111,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
38112,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
38113,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
38201,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
38202,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
38203,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
38204,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
38301,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
38302,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
38303,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
38798,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
38799,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
38888,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41000,9,19,20,10,1,6,0,No data,No data,4
41010,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41011,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41012,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41013,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41015,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41020,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41028,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41029,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41030,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41031,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41035,15,18,11,3,2,0,0,No data,No data,3
41045,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41046,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41050,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41051,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41061,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41065,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41070,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41072,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41073,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41078,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41083,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41084,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41091,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41101,1,7,10,14,11,6,1,No data,No data,2
41102,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41106,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41107,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41111,4,8,9,9,3,1,0,No data,No data,2
41112,No data,No data,No data,No data,No data,No data,No data,12,0,No data
41113,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41114,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41115,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41116,4,6,6,1,0,0,0,No data,No data,No data
41117,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41123,0,9,0,0,0,0,0,No data,No data,No data
41126,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41128,2,6,12,1,2,1,0,No data,No data,3
41129,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41201,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41202,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41203,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41204,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41205,18,12,12,6,4,4,0,No data,No data,2
41207,2,11,0,0,0,0,0,No data,No data,1
41210,1,3,5,0,1,0,0,No data,No data,1
41214,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41215,8,15,13,3,1,0,0,No data,No data,3
41216,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41220,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41221,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41222,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41223,3,0,5,3,1,0,0,No data,No data,1
41224,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41225,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41226,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41231,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41232,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41233,7,11,8,14,15,25,16,No data,No data,15
41234,3,3,3,11,10,18,1,No data,No data,4
41235,0,4,37,12,0,7,0,No data,No data,1
41236,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41237,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41239,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41263,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41270,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41271,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41275,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41280,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41291,No data,No data,No data,No data,No data,No data,No data,16,2,No data
41292,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41312,14,20,39,16,7,3,2,No data,No data,3
41313,11,53,28,6,1,1,0,No data,No data,3
41314,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41315,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41316,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41317,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41319,6,24,11,0,1,0,0,No data,No data,3
41320,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41321,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41323,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41329,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41341,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41342,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41343,6,10,2,0,0,0,0,No data,No data,No data
41344,5,5,4,9,3,0,0,No data,No data,3
41345,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41346,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41347,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41348,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41390,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41391,No data,No data,No data,No data,No data,No data,No data,24,0,No data
41392,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41401,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41402,3,6,4,4,2,0,0,No data,No data,4
41409,5,7,7,1,0,0,0,No data,No data,2
41416,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41417,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41418,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41419,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41420,2,5,12,5,2,0,0,No data,No data,2
41421,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41422,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41431,6,4,2,2,2,2,0,No data,No data,7
41451,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41452,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41458,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41459,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41461,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41462,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41463,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41464,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41465,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41466,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41467,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41468,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41469,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41490,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41491,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41501,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41502,5,3,10,11,9,3,1,No data,No data,3
41511,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41512,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41513,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41514,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41515,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41516,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41517,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41521,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41522,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41524,7,9,4,2,1,2,1,No data,No data,3
41525,9,14,16,5,2,2,0,No data,No data,1
41526,5,17,12,2,1,0,0,No data,No data,5
41527,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41528,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41532,6,6,16,15,19,10,3,No data,No data,16
41533,1,4,3,7,4,5,0,No data,No data,5
41534,4,10,20,14,12,9,8,No data,No data,6
41535,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41540,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41541,12,41,22,8,2,0,0,No data,No data,No data
41542,24,16,18,6,3,3,1,No data,No data,11
41560,4,12,12,10,0,0,0,No data,No data,3
41561,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41562,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41563,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41564,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41571,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41591,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41603,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41612,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41615,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41616,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41617,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41618,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41619,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41628,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41631,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41632,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41633,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41634,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41635,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41636,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41637,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41638,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41639,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41642,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41650,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41651,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41652,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41653,1,10,4,4,1,0,0,No data,No data,No data
41654,3,5,3,0,1,1,0,No data,No data,2
41655,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41656,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41657,1,2,7,6,5,5,2,No data,No data,2
41658,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41659,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41660,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41661,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41662,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41663,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41664,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41665,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41667,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41668,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41669,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41680,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41681,5,21,24,11,6,6,3,No data,No data,9
41682,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41683,2,4,5,3,4,6,1,No data,No data,4
41684,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41685,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41686,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41687,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41689,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41690,5,14,4,0,0,0,0,No data,No data,No data
41691,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41692,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41693,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41703,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41704,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41705,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41706,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41709,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41710,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41713,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41714,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41730,4,1,10,3,1,0,2,No data,No data,1
41731,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41732,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41733,0,7,8,2,2,1,0,No data,No data,3
41734,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41735,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41736,1,5,4,2,3,0,0,No data,No data,1
41737,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41738,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41739,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41740,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41741,2,3,1,1,0,0,0,No data,No data,No data
41742,4,5,4,3,1,0,0,No data,No data,1
41743,6,4,0,0,1,0,0,No data,No data,2
41744,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41745,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41746,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41747,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41748,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41749,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41750,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41781,3,3,3,6,7,3,0,No data,No data,3
41782,No data,No data,No data,No data,No data,No data,No data,51,14,No data
41784,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41785,11,24,18,14,17,6,0,No data,No data,1
41786,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41787,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41788,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41789,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41790,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41791,No data,No data,No data,No data,No data,No data,No data,8,0,No data
41792,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41793,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41801,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41808,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41809,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41810,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41811,3,6,6,2,1,0,0,No data,No data,4
41812,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41813,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41814,0,3,3,10,4,3,1,No data,No data,9
41815,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41819,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41820,2,9,15,2,0,0,0,No data,No data,1
41821,3,11,14,0,3,7,0,No data,No data,1
41822,0,2,0,0,0,0,0,30,0,1
41831,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41832,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41833,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41836,4,11,16,9,35,14,0,No data,No data,2
41842,3,3,19,0,1,1,0,No data,No data,4
41843,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41860,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41861,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41862,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41863,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41864,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41871,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41872,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41873,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41874,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41875,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41876,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41881,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41882,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41888,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41889,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41901,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41902,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41903,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41905,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41906,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41911,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41912,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41913,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41914,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41915,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41916,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41917,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41918,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41919,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41925,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41926,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41927,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41928,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41929,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41931,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41932,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41933,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41934,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41935,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41936,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41937,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41938,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41939,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41940,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41941,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41942,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41943,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41944,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41945,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41946,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41947,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41948,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41950,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41951,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41952,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41953,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41954,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41955,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41956,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41957,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41958,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41959,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41961,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41962,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41963,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41964,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41965,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41966,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41967,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41968,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41969,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41970,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41971,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41972,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41991,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41992,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41B01,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41B02,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41B03,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41B04,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41B05,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41B12,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41B13,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41B1A,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41B1B,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41B1C,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41B1D,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41B24,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41B25,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41B27,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41B2A,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41B2B,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41B2C,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41B3A,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41B3B,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41B3C,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41B4A,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41E16,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
41MIB,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42001,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42002,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42003,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42004,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42005,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42006,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42007,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42008,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42009,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42010,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42011,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42012,No data,No data,No data,No data,No data,No data,No data,59,1,1
42014,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42015,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42016,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42020,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42021,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42022,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42025,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42030,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42031,0,18,29,9,2,0,0,No data,No data,2
42042,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42050,6,24,21,0,0,0,0,No data,No data,No data
42051,3,35,11,1,1,0,0,No data,No data,1
42061,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42062,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42070,9,8,7,0,4,0,0,No data,No data,No data
42071,16,29,21,0,0,0,0,No data,No data,No data
42072,19,14,5,0,0,0,0,No data,No data,2
42073,0,9,2,2,0,0,0,No data,No data,1
42075,13,10,9,21,10,0,0,No data,No data,5
42076,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42077,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42078,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42080,7,4,3,0,0,0,0,No data,No data,1
42081,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42082,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
